Application_Date,employer_name,employer_city,Processing_Office,employer_postal_code,total_workers,Decision_Date,soc_code,Visa_Status,wage_rate_of_pay_from,full_time_position,wage_unit_of_pay,prevailing_wage,pw_unit_of_pay,year,CAcase_submitted,Processing_Days,Processing_Months,Visa_Type
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,87630.0,Y,Year,87630.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,91562.0,Y,Year,91562.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,81619.0,Y,Year,75046.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,71323.0,Y,Year,71323.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,91562.0,Y,Year,91562.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,87630.0,Y,Year,87630.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1133,CERTIFIED-WITHDRAWN,92500.0,Y,Year,92500.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,81300.0,Y,Year,81300.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,87818.0,Y,Year,87818.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,81619.0,Y,Year,74776.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,13-1111,CERTIFIED-WITHDRAWN,96900.0,Y,Year,96900.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,108035.0,Y,Year,108035.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,94598.0,Y,Year,83554.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,104146.0,Y,Year,104146.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1133,CERTIFIED-WITHDRAWN,105872.0,Y,Year,102300.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,100755.0,Y,Year,100755.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,96762.0,Y,Year,89461.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1133,CERTIFIED-WITHDRAWN,113700.0,Y,Year,113700.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,96762.0,Y,Year,89461.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1133,CERTIFIED-WITHDRAWN,93891.0,Y,Year,93891.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1199,CERTIFIED-WITHDRAWN,100464.0,Y,Year,100464.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1199,CERTIFIED-WITHDRAWN,107120.0,Y,Year,107120.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1199,CERTIFIED-WITHDRAWN,79706.0,Y,Year,72696.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1199,CERTIFIED-WITHDRAWN,92851.0,Y,Year,92851.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,13-1111,CERTIFIED-WITHDRAWN,115461.0,Y,Year,115461.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1199,CERTIFIED-WITHDRAWN,105955.0,Y,Year,105955.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1199,CERTIFIED-WITHDRAWN,88546.0,Y,Year,88546.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,82742.0,Y,Year,82742.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,71200.0,Y,Year,71200.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,82243.0,Y,Year,82243.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,93371.0,Y,Year,90230.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,108100.0,Y,Year,108100.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,98030.0,Y,Year,98030.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,84032.0,Y,Year,83450.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,92685.0,Y,Year,92685.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,92685.0,Y,Year,92685.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,82742.0,Y,Year,82742.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,81619.0,Y,Year,75046.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,96762.0,Y,Year,89461.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,96762.0,Y,Year,92997.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,91600.0,Y,Year,91600.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,73008.0,Y,Year,68931.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1133,CERTIFIED-WITHDRAWN,100700.0,Y,Year,100700.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,82742.0,Y,Year,82742.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,87818.0,Y,Year,87818.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,75338.0,Y,Year,75338.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,77147.0,Y,Year,70158.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,81619.0,Y,Year,74776.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,81619.0,Y,Year,74776.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,81619.0,Y,Year,74776.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,78395.0,Y,Year,78395.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,87818.0,Y,Year,87818.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1133,CERTIFIED-WITHDRAWN,99070.0,Y,Year,99070.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,3021-11-01 00:00:00,CERTIFIED-WITHDRAWN,171912.0,Y,Year,171912.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,112632.0,Y,Year,112632.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,77200.0,Y,Year,77200.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,87901.0,Y,Year,87901.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,78900.0,Y,Year,78900.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,81619.0,Y,Year,74776.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,87900.0,Y,Year,87900.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,87630.0,Y,Year,87630.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,79300.0,Y,Year,79300.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1133,CERTIFIED-WITHDRAWN,93891.0,Y,Year,93891.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,81619.0,Y,Year,74776.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,94598.0,Y,Year,83554.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,87630.0,Y,Year,87630.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,91562.0,Y,Year,91562.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,91562.0,Y,Year,91562.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,96762.0,Y,Year,89461.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1133,CERTIFIED-WITHDRAWN,76294.0,Y,Year,68200.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,94598.0,Y,Year,83554.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,79000.0,Y,Year,79000.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,77147.0,Y,Year,70200.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,91562.0,Y,Year,91562.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,93371.0,Y,Year,93371.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,68952.0,Y,Year,68952.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,91600.0,Y,Year,91600.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,87818.0,Y,Year,87818.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,87818.0,Y,Year,87818.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,92700.0,Y,Year,92700.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,87630.0,Y,Year,87630.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,81619.0,Y,Year,74776.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,74984.0,Y,Year,74984.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,84344.0,Y,Year,84344.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,87630.0,Y,Year,87630.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,75000.0,Y,Year,75000.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,98883.0,Y,Year,98883.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,87630.0,Y,Year,87630.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,78395.0,Y,Year,78395.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,81619.0,Y,Year,74776.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,98030.0,Y,Year,98030.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,84032.0,Y,Year,83450.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1133,CERTIFIED-WITHDRAWN,83658.0,Y,Year,80288.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1199,CERTIFIED-WITHDRAWN,85030.0,Y,Year,85030.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,96866.0,Y,Year,96866.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,81619.0,Y,Year,74800.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1133,CERTIFIED-WITHDRAWN,120702.0,Y,Year,120702.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,3021-11-01 00:00:00,CERTIFIED-WITHDRAWN,170456.0,Y,Year,170456.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1199,CERTIFIED-WITHDRAWN,80018.0,Y,Year,80018.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,87048.0,Y,Year,87048.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,82742.0,Y,Year,82742.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,78395.0,Y,Year,78395.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,81619.0,Y,Year,74800.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1133,CERTIFIED-WITHDRAWN,106080.0,Y,Year,106080.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,91600.0,Y,Year,91600.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,74422.0,Y,Year,73700.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,74984.0,Y,Year,74984.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,84032.0,Y,Year,78700.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1133,CERTIFIED-WITHDRAWN,78700.0,Y,Year,78700.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,87900.0,Y,Year,87900.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,71323.0,Y,Year,71323.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1133,CERTIFIED-WITHDRAWN,94370.0,Y,Year,94370.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,82742.0,Y,Year,82742.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,81619.0,Y,Year,74776.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,78395.0,Y,Year,78395.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1199,CERTIFIED-WITHDRAWN,92851.0,Y,Year,92851.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,93517.0,Y,Year,93517.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,78395.0,Y,Year,78395.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,74984.0,Y,Year,74984.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,73008.0,Y,Year,68931.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,WALMART ASSOCIATES INC,BENTONVILLE,Arkansas,72716,1,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,165000.0,Y,Year,142376.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,94400.0,Y,Year,94400.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1199,CERTIFIED-WITHDRAWN,92851.0,Y,Year,67080.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,104146.0,Y,Year,104146.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,78395.0,Y,Year,78395.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,73008.0,Y,Year,73008.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1133,CERTIFIED-WITHDRAWN,83658.0,Y,Year,80288.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1132,CERTIFIED-WITHDRAWN,92061.0,Y,Year,92061.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,3021-11-01 00:00:00,CERTIFIED-WITHDRAWN,158579.0,Y,Year,158579.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1121,CERTIFIED-WITHDRAWN,77147.0,Y,Year,70200.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1133,CERTIFIED-WITHDRAWN,92500.0,Y,Year,92500.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1199,CERTIFIED-WITHDRAWN,114296.0,Y,Year,114296.0,Year,2017,2016-06-28,106,4,H1B
2016-06-28,CAPGEMINI AMERICA INC,NEW YORK,New York,10022,2,2016-10-12,15-1199,CERTIFIED-WITHDRAWN,87027.0,Y,Year,84843.0,Year,2017,2016-06-28,106,4,H1B
